Controle|Código|Produto|Fabricante|Preço Custo|Preço Venda|Lucro|Quantidade|Unidade|Obs|NCM|IPI|CST|ICMS|Base Cálculo|iva_st|cean|ceantrib
1704|7891117051992|VASSOURA P/ JARDIM TRAMONTINA|TRAMONTINA|22.03|33|49.8|-1|UN||82013000|0|500|1.36|100|0|7891117051992|7891117051992
1705|7898573525562|pateleira invisivel branca alumark||19.8|38.9|96.46|0|un||94032000|0|500|1.36|100|0|7898573525562|7898573525562
1706|7898641150160|DISJUNTOR BIPOLAR 40A ELITEK|ELITEK|21.9|42|91.78|3|||85362000|0|500|1.36|100|0|7898641150160|7898641150160
1707|7898188092794|CAIXA FERRAMENTA 19,5" - METASUL|METASUL|27.52|46.9|70.42|1|PC||39259090|0|500|1.36|100|0|7898188092794|7898188092794
1708|7908280000631|CAIXA DE FERRAMENTAS TATICA||22.54|35|55.28|1|||39259090|0|500|1.36|100|0|7908280000631|7908280000631
1709|7898188092664|CAIXA FERRAMENTA  12,5" - METASUL|METASUL|12.03|20|66.25|1|PC||39259090|0|500|1.36|100|0|7898188092664|7898188092664
1710|7898188099731|CAIXA FERRAMENTA 20X40 METASUL|METASUL|25.74|40.8|58.51|2|PC||39259090|0|500|1.36|100|0|7898188099731|7898188099731
1711|7896202400600|FELTRO ADESIVO 30MM QD.CARPETE C/8 PC (FELTRO)|ATACADISTA|1.2|2.8|133.33|2|UN||56021000|0|500|1.36|100|0|7896202400600|7896202400600
1712|000551|BR TUBO 150 ESGOTO 6MT  IMBER||85.9|148.9|73.34|0|BR|||0||0|100|0||
1713|7898943365972|CHAVE PHILLIPS 5/16X8''/7,94X203,2MM MELFI|MELFI|5|17|240|6|UN||82054000|0|500|1.36|100|0|7898943365972|7898943365972
1714|7898943364494|CHAVE DE FENDA CR-V 3/16 X 6 VERDE MELFI|MELFI|3.5|7.5|114.29|4|||82054000|0|500|1.36|100|0|7898943364494|7898943364494
1715|7898943364968|CHAVE PHILLIPS CR-V 3/16 X 5 VERDE MELFI 10646|MELFI|3.76|7.5|99.47|6|||82054000|0|500|1.36|100|0|7898943364968|7898943364968
1716|000552|GABINETE NEVADA CORES 1,20||203|284|39.9|3|PÇ||94034000|0|500|1.36|100|0||
1717|000553|GABINETE NEVADA CORES 1,50||235|349.99|48.93|2|PÇ||94034000|0|500|1.36|100|0||
1718|7899206117475|JOGO DE PONTA MONTADA 5 PECAS 6 MM BFH 0101|BESTFER|9.9|19.8|100|6|UN||82079000|0|500|1.36|100|0|7899206117475|7899206117475
1719|7897613509074|KIT 3PCS COMPEL (LA 23CM/CABO/BANDEJA)|COMPEL|12.9|23.9|85.27|1|KIT||96034090|0|500|1.36|100|0|7897613509074|7897613509074
1720|7896650400894|RESISTENCIA THERMO SYSTEM ELETRON 220/6800W|THERMO SYSTEM|19.8|29.8|50.51|2|PC||85161000|0|500|1.36|100|0|7896650400894|7896650400894
1721|000554|JUNÇÃO ESG 100X100 KRONA/ FORTLEV||17.9|32.5|81.56|20|PÇ||39174090|0|500|1.36|100|0||
1722|000555|VENEZIANA 6 FL 1,00 X1,00  SEM GRADE||306.56|445|45.16|3|PÇ||73089010|0|500|1.36|100|0||
1723|000556|VENEZIANA 6FLS 1,00X 2,00 S/GRADE   VM||477.34|692.5|45.07|3|PÇ||76101000|0|500|1.36|100|0||
1724|000557|VENEZIANA 6FL 1,20X1,20 S/ GRADE VM||416.04|605|45.42|3|PÇ||76101000|0|500|1.36|100|0||
1725|000558|VENEZIANA 6 FL 1,20X1,50 S/GRADE VM||481.73|698.8|45.06|3|PÇ||76101000|0|500|1.36|100|0||
1726|000559|FORRO PVC 3,50MT 200X0,20X0,07MM||11.65|17.5|50.21|30|PÇ||76101000|0|500|1.36|100|0||
1727|000560|FORRO PVC 3,00 200X0,20X0,07MM||9.98|14.8|48.3|50|PÇ||76101000|0|500|1.36|100|0||
1728|000561|VENEZIANA 6FLS 1,20X1,80  S/ GRADE VM||535.01|775.8|45.01|4|PÇ||76101000|0|500|1.36|100|0||
1729|000562|VENEZIANA 6FLS 1,20X2,00 S/GRADE||614.77|892|45.09|3|PÇ||76101000|0|500|1.36|100|0||
1730|000563|VENEZIANA 6FLS 1,20X1,20 C/GRADE VM||478.45|694|45.05|3|PÇ||76101000|0|500|1.36|100|0||
1731|000564|VENEZIANA 6FLS 1,20X1,50 C/ GRADE VM||554|805|45.31|3|PÇ||76101000|0|500|1.36|100|0||
1732|000565|VENEZIANA 6FLS 1,20X1,80 C/GRADES VM||615.26|895|45.47|3|PÇ||76101000|0|500|1.36|100|0||
1733|000566|VENEZIANA 6FLS 1,20X2,00 C/ GRADE VM||706.97|1025.5|45.06|3|PÇ||76101000|0|500|1.36|100|0||
1734|000567|PORTA BASCULANTE 2,10X80  (ESQ/DIR) ALUMINIO||270|489.9|81.44|2|PÇ||76101000|0|500|1.36|100|0||
1735|7891055166901|Trincha 1 1/2" Condor|Condor|2.54|4.8|88.98|3|UN||96034090|0|500|1.36|100|0|7891055166901|7891055166901
1736|7891055167007|Trincha 2" Condor|Condor|3.22|6.5|101.86|-5|UN||96034090|0|500|1.36|100|0|7891055167007|7891055167007
1737|7891323075256|CORANTE XADREZ PRETO 50ML |Xadrez|4.15|6.5|56.63|8|UN||32129000|0|500|1.36|100|0|7891323075256|7891323075256
1738|7891323113064|CORANTE XADREZ BRANCO 50ML|XADREZ|4.15|6.5|56.63|12|UN||32041700|0|500|1.36|100|0|7891323113064|7891323113064
1739|7898122761557|LIMPA PEDRAS LIMPINHO 1 LITRO LINHAL|Limpinho|6.5|10.9|67.69|4|LT||28061010|0|500|1.36|100|0|7898122761557|7898122761557
1740|000568|TELHA 244X50 S/AMIANTO 4MM|||28|0|7|PÇ|||0||0|100|0||
1741|7899206171262|LUVA DE MALHA EMBORRACHADA||4.9|15|206.12|20|UN|||0|500|1.36|100|0|7899206171262|7899206171262
1742|7898599490073|CAVADEIRA RETA CABO MADEIRA  MINASUL|MS|28.63|46|60.67|2|UN||82019000|0|500|1.36|100|0|7898599490073|7898599490073
1743|7891117040323|FOICE RETA S/PORTA TRAMONTINA|TRAMONTINA|25.29|40|58.17|3|UN||82019000|0|500|1.36|100|0|7891117040323|7891117040323
1744|7896370110029|FILTRO DE AGUA 6LTS BARRO GRANDE JABOTICABAL|CANNAA|74.38|130|74.78|4|UN||07032090|0|500|1.36|100|0||
1745|7898512076353|Ducha Enerbanho 4T Laranja 6800W 220V|Enerbras|52.66|79.9|51.73|1|UN||85161000|0|500|1.36|100|0|7898512076353|7898512076353
1746|7898512076339|Ducha Enerbanho 4T Azul 6800W 220V|Enerbras|52.66|79.9|51.73|0|UN||85161000|0|500|1.36|100|0|7898512076339|7898512076339
1747|7898416407154|DUCHA ENERDUCHA PLUS 5400W 220V||39.97|59.9|49.86|2|||85161000|0|500|1.36|100|0|7898416407154|7898416407154
1748|7894061003444|CAIXA SIFONADA LUCONI REDONDA|luconi|10|18.9|89|3|UN||39174000|0|500|1.36|100|0|7894061003444|7894061003444
1749|7896202400365|MAO FRANCESA 30CM OVERTIME|OVERTIME|6|10.5|75|4|UN||72162100|0|500|1.36|100|0|7896202400365|7896202400365
1750|000107|KIT TOUCADOR 02 PÇS||105|170|61.9|1||||0||0|100|0||
1751|7896353821958|LUVA EMBORRACHADA DE POLIURETANO DANNY|DANNY|4.56|9.5|108.33|4|UN||61161000|0|500|1.36|100|0|7896353821958|7896353821958
1752|7896353821965|LUVA EMBORRACHADA DE NAYLON DANNY|DANNY|4.56|9.5|108.33|2|PR||61161000|0|500|1.36|100|0|7896353821965|7896353821965
1753|7898943364760|MARTELO CABO MADEIRA 23CM MELFI|MELFI|17.89|26.9|50.36|2|UN||82052000|0|500|1.36|100|0|7898943364760|7898943364760
1754|7898943365774|MARTELO UNHA 27 CM (FIBRA) MELFI|ATACADISTA|24.4|43.5|78.28|2|UN||82052020|0|500|1.36|100|0|7898943365774|7898943365774
1755|7898943364319|MARTELO COM CABO MADEIRA 27CM MELFI|MELFI|24.85|38|52.92|3|UN||84672993|0|500|1.36|100|0|7898943364319|7898943364319
1756|7898092000083|Vaselina Liquida MORIA 100ml|MORIA|2.84|5.5|93.66|3|UN||27101991|0|500|1.36|100|0|7898092000083|7898092000083
1757|7898315310173|PASTA P/ SOLDAR EMAVI|COBIX|5.31|8|50.66|1|UN||27121000|0|500|1.36|100|0|7898315310173|7898315310173
1758|7899773500205|ANTENA 16 ELEMENTOS UHF/DIGITAL|CAPTE|19.9|39.9|100.5|3|UN||85291019|0|500|1.36|100|0|7899773500205|7899773500205
1759|7898099760072|ANEL DE VEDAÇÃO  VASO 1.1/2" x 40mm S/ GUIA|VALEPLAST|3.97|7|76.32|12|PC||39174090|0|500|1.36|100|0|7898099760072|7898099760072
1760|7891738019234|PREGO 22x48 C/ CABEÇA GERDAU 1KG|GERDAU|13|23.8|83.08|0|pç||73170090|0|500|1.36|100|0||
1761|000570|VIGA 3/8 (10X20)  10MT (6 FERRO)|||298.5|0|5|PÇ|||0|500|1.36|100|0||
1762|7898921610698|ENTRADA MAQUINA 2 MTS PLASMANG|PLASMANG|7.9|12.9|63.29|5|PC||59090000|0|500|1.36|100|0|7898921610971|7898921610971
1763|000571|ADAPTADOR 1.1/2 MARROM AGUA||2.9|4.8|65.52|-5|PÇ||39174090|0|500|1.36|100|0||
1764|000572|SERRA BESTFER||1.8|8|344.44|-14|UN|||0||0|100|0||
1765|000573|CAIXA DE ISPEÇÃO GORDURA|||102|0|1||||0||0|100|0||
1766|000574|VIAGEM DE PO DE PEDRA|||570|0|5|VG|||0||0|100|0||
1767|7897255928721|COLA PVA MULTIUSO QUARTZORIT|QUARTZOLIT|10.51|15.8|50.33|10|UN||35069190|0|500|1.36|100|0|7897255928721|7897255928721
1769|7897381901728|RALO DE PIA  CHAPA ZINC. MILL||1.5|3.5|133.33|6|CART||83024200|0|500|1.36|100|0|7897381901728|7897381901728
1770|7894061004120|TUBO DE LIGACAO BRANCO P/ VASO LUCONI|LUCONI|7.9|12.9|63.29|3|UN||39172300|0|500|1.36|100|0|7894061004120|7894061004120
1771|7897381902879|FERROLHO REDONDO 4" MILL**|MILL|6.9|13.8|100|9|PC||83014000|0|500|1.36|100|0|7897381902879|7897381902879
1772|7897381901612|BATEDOR DE PORTA MILL||5.9|8.9|50.85|12|CART||83024200|0|500|1.36|100|0|7897381901612|7897381901612
1773|7897381900493|ferrolho aco zinc 1/2x08 melfi||16|33|106.25|2|cart||85151100|0|500|1.36|100|0|7897381900493|7897381900493
1774|7898195649493|PINO MACHO TRIANGULAR 10A|RADIAL|2.2|4.8|118.18|2|UN||27129000|0|500|1.36|100|0|7898195649493|7898195649493
1775|5379861524570|BATERIA BOTÃO 3V LITHIUM||1.39|2.3|65.47|3|UN||85061020|0|500|1.36|100|0|5379861524570|5379861524570
1777|7894174238191|FIXTUDO BRANCO. QUARTZOLIT 300G|QUARTZOLIT|25.95|38.9|49.9|6|UN||35061090|0|500|1.36|100|0|7894174238191|7894174238191
1778|000575|TORQUESA ARMADOR  LS 12||17.19|28.9|68.12|1|UN||82032090|0|500|1.36|100|0||
1779|7898089528118|Torques Armador S.Romao 14"|Sao Romao|28.17|44.8|59.03|3|UN||82032010|0|500|1.36|100|0|7898089528118|7898089528118
1780|7898943819227|TORNEIRA DE TANQUE BC07 DOAN BRANCA|DOAN|12.9|26.9|108.53|4|||84818099|0|500|1.36|100|0||
1781|7894061000993|ENGATE FLEX 30CM|LUCONI|1.9|3.8|100|10|PC||39174090|0|500|1.36|100|0|7894061000993|7894061000993
1782|000576|ENGATE FLEXIVEL 1MT KRONA||7.29|14.9|104.39|-2|UN||83071090|0|500|1.36|100|0||
1783|000178|conector para cabo rg6|||2.3|0|-20||||0||0|100|0||
1784|7899476928962|FECHADURA EXTERNA PLENNUS  3F||35|53|51.43|0|UN||83013000|0|500|1.36|100|0|7899476928962|7899476928962
1785|000577|PINO FEMEA 10A|||3.8|0|-27||||0||0|100|0||
1786|7898943364005|DISCO DE CORTE PORCELANATO TURBO MELFI|MELFI|16.9|28.9|71.01|0||



|68042119|0|500|1.36|100|0|7898943364005|7898943364005
1787|7898907527750|ESPUMA DE POLIURETANO MUNDIAL PRIME|MUNDIAL|15.9|25.8|62.26|12|UN||35069900|0|500|1.36|100|0|7898907527750|7898907527750
1788|7899476999108|FECH. 3F-11250 RES SOAVE 32 ESP EXT CIL|EUEUE CROMADA 25/35M|42|65.8|56.67|2|UN||83014000|0|500|1.36|100|0|7899476999108|7899476999108
1789|7898230938476|FECHADURA SOAVE INTERNA CR. 3F||27|42|55.56|5|UN||83013000|0|500|1.36|100|0|7898230938476|7898230938476
1790|7898173506275|TINTA SPRAY ROSA CLARO RADCOLOR 400ML|RADCOLOR|8.9|15.5|74.16|3|UN||32089010|0|500|1.36|100|0|7898173506275|7898173506275
1791|7897181961687|FURADEIRA IMPACTO  500W HAMMER|HAMMER|136.31|209.99|54.05|2|UN||84798999|0|500|1.36|100|0|7897181961670|7897181961670
1792|7897181961960|PARAFUSADEIRA /FURADEIRA HAMMER 12V|Hammer|285.65|375|31.28|2|PC||84672992|0|500|1.36|100|0|7897181961960|7897181961960
1793|000578|SAQUINHO PARAFUSO BUCHA 10||2.3|4.9|113.04|-34|SC|||0||0|100|0||
1794|000579|LIXA FERRO/AÇO  P60 TATU||1.9|4|110.53|14|UN||68051000|0|500|1.36|100|0||
1795|0580|SAQUINHO PARAFUSO BUCHA 08||2|5.5|175|139|SQ|||0|500|1.36|100|0||
1796|0581|SAQUINHO PARAFUSO BUCHA 06||1.65|3|81.82|93|SQ||73170090|0|500|1.36|100|0||
1797|0120|PORTA LISA FRIZADA 2,10X80  (ESQ/DIREITA)||250|399.99|60|1|UN||44182000|0|500|1.36|100|0||
1798|0121|PORTA MISTA AMERICANA ENTRADA 2,10X80 ESQ/DIR||250|474.99|90|2|||44182000|0|500|1.36|100|0||
1799|0122|PORTA MISTA AMERICANA C/ JANELA 2,10X80 (ESQ/DIRE)||250|474.99|90|1|||44182000|0|500|1.36|100|0||
1800|0124|PORTA LISA MAD. 2,10X70 BAT. CEDRO (ESQ/DIR)||120|199.9|66.58|1|||44182000|0|500|1.36|100|0||
1801|7898008874524|RESISTENCIA PMR BELLA DUCHA - 220 V X 6800 W|PMR|10.9|20.8|90.83|4|UN||85168010|0|500|1.36|100|0|7898008874524|7898008874524
1802|7898904869105|SUPER BONDER TEK BOND 2G|TEKBOND|1.8|3.8|111.11|9|UN||30561010|0|500|1.36|100|0|7898904869105|7898904869105
1803|000376|CANTONEIRA BRANCA 3/4 ALUMARK||8.7|19.9|128.74|34|PÇ|||0|500|1.36|100|0||
1804|7897255911655|REJUNTE BRANCO QUARTZOLIT 1KG|Quartzolit|3.28|6.5|98.17|-22|KG||32149000|0|500|1.36|100|0|7897255911655|7897255911655
1805|7896516495163|IRAJA PISO CINZA GL 3.600L |IRAJA|39.1|59.8|52.94|2|PC||32091010|0|500|1.36|100|0|7896516495163|7896516495163
1806|7896516443829|IRAJA PISO VERMELHA IRAJA PREMIUM PISOS 3,6L|IRAJA|36.89|59.8|62.1|0|UN||32091010|0|500|1.36|100|0|7896516443829|7896516443829
1807|7896516495316|IRAJA PISO AMARELO DERMACAÇÃO 3,6 LT|IRAJA|39.1|59.8|52.94|2|GL||32091010|0|500|1.36|100|0|7896516495316|7896516495316
1808|7896516420752|SELADORA ACRILICO 3,6L IRAJA|IRAJA|19.58|32|63.43|5|UN||32091010|0|500|1.36|100|0|7896516420752|7896516420752
1809|7891738445811|PREGO 8x8 SEM/ CABEÇA GERDAU|GERDAU|30.5|39.8|30.49|3|KG||73170090|0|500|1.36|100|0||
1810|7898921610711|SAIDA DE MAQUINA 1,40MT|IBIRA|5.9|10.8|83.05|2|UN||39173900|0|500|1.36|100|0|7898921610711|7898921610711
1811|7898479250759|KIT DE ACESSORIOS P/ BANHEIRO 5 PÇS BRANCO|GLOBAL PLASTIC|20.9|35.8|71.29|4|UN|||0|500|1.36|100|0|7898479250759|7898479250759
1812|7898464738408|Chave p/ Mandril S3  (Brasfort)|BRASFORT|3.62|8.9|145.86|3|PC||84669340|0||0|100|0|7898464738408|7898464738408
1813|7898464738392|CHAVE P/ MANDRIL S2 13MM BRASFORT|BRASFORT|3.62|8.9|145.86|4|UN||84669340|0|500|1.36|100|0|7898464738392|7898464738392
1814|7899829907040|DISCO FLAP GRAO 80 LIXAS TATU|TATU|4.95|9.5|91.92|2|UN||68053090|0|500|1.36|100|0|7899829907040|7899829907040
1815|7897255911709|REJUNTE BEGE 5KG QUARTZOLIT|QUARTZOLIT|13|26|100|0|KG||32149000|0|500|1.36|100|0|7897255911709|7897255911709
1816|000580|VALVULA AMERICA ABS BRANCA FAUCET||4|8.5|112.5|0|UN||84818021|0|500|1.36|100|0||
1817|000581|TORNEIRA BICA MOVEL MESA CROMADA BRANCA||20|36|80|3|||84811000|0|500|1.36|100|0||
1818|7896202400433|MAO FRANCESA 25CM OVERTIME|OVERTIME|5.25|7.9|50.48|12|UN||72166110|0|500|1.36|100|0|7896202400433|7896202400433
1819|7898943364517|COLHER DE PEDREIRO 8" CANTO OVAL MELFI|MELFI|9.5|16.8|76.84|0|UN|||0|500|1.36|100|0|7898943364517|7898943364517
1820|0555|COLUNA 5/16 (10X15) MT||12|22|83.33|4931|MT|||0||0|100|0||
1821|1689997318804|DISCO DE CORTE 4-1/2X1/8 X7/8'' ETITE||2.4|5|108.33|4|UN||68042211|0|500|1.36|100|0||
1822|7898943365785|DISCO DE DESBASTE  115X6,4X22,2MM MELFI||3.9|7.8|100|6|||68042211|0|500|1.36|100|0||
1823|7898943819246|TORNEIRA BRANCA LAVATORIO MESA CRUZETA DOAN|DOAN|21.9|35.8|63.47|3|UN||84818019|0|500|1.36|100|0|7898943819246|7898943819246
1824|7982505483324|TORNEIRA LAVATORIO CROMADA CURVA DOAN||17.9|28.9|61.45|0|||84811000|0|500|1.36|100|0|7982505483324|7982505483324
1825|7898958277833|FILTRO DE LINHA 4 TOMADAS 3P 10A BV ELITE|ELITE|9.83|17.8|81.08|3|UN||85363000|0|500|1.36|100|0|7898958277833|7898958277833
1826|000582|CABO PARA VASSORA||2|6|200|5||||0||0|100|0||
1827|7898330671419|CENTRO DE DISTRIBUICAO P/3-4 disjuntores|taf|7.16|14.9|108.1|6|PC||85381010|0|100|1.36|100|0|7898330671419|7898330671419
1828|7898330670528|CAIXA P/ 03/04 DISJUNTORES PVC TAF|TAF|7.16|14.9|108.1|1|UN||85381000|0|500|1.36|100|0|7898330670528|7898330670528
1829|7898330671426|CAIXA DISTRIBUICAO 6/8 DISJUNTORES FUME|TAF|10.2|22.5|120.59|2|PC||85381000|0|500|1.36|100|0|7898330671426|7898330671426
1830|7898330671433|CAIXA DISTRIBUICAO 12/16 FUME taf|TAF|19.6|39.5|101.53|-1|||85381000|0|500|1.36|100|0|7898330671433|7898330671433
1831|7891284030103|SOQUETE DE PORCELANA E27-LORENZETTI|LORENZETE|3.83|6.9|80.16|37|UN||39269090|0|500|1.36|100|0|7891284030103|7891284030103
1832|7891200009831|COLA DE CONTATO CASCOLA -  730g/870ml|CASCOLA|26.19|39.8|51.97|2|UN||35061090|0|500|1.36|100|0|7891200009831|7891200009831
1833|7891040004416|FITA ISOLANTE SCOTCH 3M 20MTS|3m|16.36|29.8|82.15|1|UN||39191000|0|500|1.36|100|0|7891040004416|7891040004416
1834|7891040004393|FITA ISOLANTE SCOTCH 3M 10MTS|3M|10.12|16.8|66.01|1|UN||39191000|0|500|1.36|100|0|7891040004393|7891040004393
1835|7891040004386|FITA ISOLANTE SCOTCH 3M 5MTS|3M|6.05|9.8|61.98|2|UN||39199000|0|500|1.36|100|0|7891040004386|7891040004386
1836|000583|DISCO  DE LIXA DOBLE-A 1/2X60||2.48|5|101.61|6|||25132999|0|500|1.36|100|0||
1837|000584|DISCO DE LIXA DOBLE-A4 1/2X100||2.22|4.5|102.7|0|||25132999|0|500|1.36|100|0||
1838|000585|CAIXA DE GORDURA MATESUL 41X40X41CM||60.34|98.9|63.9|-1|CX|||0|500|1.36|100|0||
1839|000586|CAIXA DE GORDURA METASUL PREM. 41X48X41CM||59.8|89.9|50.33|1|CX|||0|500|1.36|100|0||
1840|000300|VEDANTE DE PORTA 0,80 ALUMARK|ALUMARK|11.9|18|51.26|35|UN|||0|500|1.36|100|0||
1841|000529|METRO VIGA 3/8 (10X20) X (10X25)||12|38.9|224.17|1154.2|MT||83024100|0|500|1.36|100|0||
1842|000587|METRO LAJE H8 LEVE||49.9|68.9|38.08|438.52|MT|||0|500|1.36|100|0||
1843|7898270507656|TORNEIRA PIA IGUATEMI B. MOVEL PAREDE C-52 1356052|IGUATEMI|37.63|56.8|50.94|2|UN||84818019|0|500|1.36|100|0|7898270507656|7898270507656
1844|7898270520457|TORNEIRA BICA MOVEL PAREDE COLOR PRETA C-30 1/4 V|IGUATEMI|89.1|135|51.52|1||||0|500|1.36|100|0|7898270520457|7898270520457
1845|7898270520426|TORNEIRA BICA MOVEL PAREDE COLOR VERM. C-30 1/4 V|IGUATEMI|89|135|51.69|0||||0|500|1.36|100|0|7898270520426|7898270520426
1846|7898270518867|REGISTRO DE PRESSAO 3/4 C/C C-50 FIT IGUATEMI|IGUATEMI|32.76|49.9|52.32|2|UN|||0|500|1.36|100|0|7898270518867|7898270518867
1847|7898270513527|TORNEIRA DE PIA - BICA MOVEL - C 30 - 1/4volta|IGUATEMI|43.95|65.8|49.72|2|PC||84818019|0|500|1.36|100|0|7898270513527|7898270513527
1848|7898270518874|REGISTRO PRESSAO 3/4 JUNIOR C-52 IGUATEMI|IGUATEMI|32.91|49.8|51.32|0|UN||84811000|0|500|1.36|100|0|7898270518874|7898270518874
1849|7898270523137|KIT ACESSÓRIOS PARA BANHEIRO 5PÇS IGUATEMI||32.03|58.9|83.89|1|UN||83025000|0|500|1.36|100|0|7898270523137|7898270523137
1850|7898270514630|TORN. BICA LAVATORIO ECON. 1/4 VOLTA C-10 1295510|IGUATEMI|38.29|59.9|56.44|2|uni||84818019|0|500|1.36|100|0|7898270514630|7898270514630
1851|7898270518041|TORNEIRA BICA MOVEL MESA MAX 1/4 Volta IGUATEMI|IGUATEMI|43.94|63.8|45.2|2|UN||00000000|0|500|1.36|100|0|7898270518041|7898270518041
1852|000588|LAVATORIO+COLUNA  BRANCA LORENZETTI||116|189.9|63.71|5|UN|||0||0|100|0||
1853|7898943819444|TORNEIRA LAV. CROMADA CRUZETA DOAN|DOAN|17.9|28.9|61.45|1|UN||84818019|0|500|1.36|100|0|7898943819444|7898943819444
1854|7898943820000|TORNEIRA DE TANQUE BRANCA DUPLA DOAN||17.9|26.9|50.28|2||||0|500|1.36|100|0||
1855|7898943820001|TORNEIRA DE TANQUE DUPLA CROMADA DOAN||21.9|32.9|50.23|2|||84811000|0|500|1.36|100|0||
1856|000589|PO DE PEDRA|||135|0|-5|MT|||0||0|100|0||
1857|7891071401208|DUCHA CORONA 3T 220V 5400W HYDRA|HYDRA|33.48|56.9|69.95|3|PC||85167990|0|500|1.36|100|0|7891071401208|7891071401208
1858|7896451876669|RESISTÊNCIA BELLA DUCHA ULTRA LORENZETTI ORIGINL|LORENZETTI|29.39|44.9|52.77|-2|UN||32000239|0|500|1.36|100|0|7896451876669|7896451876669
1859|0606529242558|MASSA CORRIDA PVA PINT VINIL  25KG **PROMOÇÃO**|SPARTEX|26.5|34.99|32.04|-35|UN||32141020|0|500|1.36|100|0|0606529242558|0606529242558
1863|000138|DISCO FLAP 4'' WARNING||4.9|9.8|100|2||||0|500|1.36|100|0||
1864|000170|MANTA DE ALUMINIO 20CM||5|10|100|82.5|MT|||0||0|100|0||
1865|7898003895319|ROLO CASTOR LA ANTIRESPINGO CLEAN 23 CM 531|CASTOR|7.47|13.8|84.74|3|UN||96034010|0|500|1.36|100|0|7898003895319|7898003895319
1866|7898003896316|ROLO LA CARNEIRO 23CM CASTOR PREMIUM|CASTOR|18.22|28.9|58.62|1|UN||96034010|0|500|1.36|100|0|7898003896316|7898003896316
1867|7898094331277|TRENA BARSF.FIBRA ABERTA 50mts|BRASFORT|30.42|45.8|50.56|1|UN||90178090|0|500|1.36|100|0|7898094331277|7898094331277
1868|000227|SOLEIRA 0,82X20 VILLAS D'COLLOR|||65|0|4||||0||0|100|0||
1869|000590|SOLEIRA MARAMORE TRANVERTINO|||38|0|4||||0||0|100|0||
1870|000591|SOLEIRA MARMORE TRANVERTINO|||75|0|4||||0||0|100|0||
1871|000592|TORNEIRA P/ FILTRO|||4.9|0|0|UN|||0||0|100|0||
1872|7898943365910|LUVA RASPA PANO MELFI BRANCA|MELFI|2.6|5.8|123.08|60|UN||61161000|0|500|1.36|100|0|7898943365910|7898943365910
1873|7898943365927|LUVA RASPA PANO MELFI PRETA|MELFI|2.3|5.8|152.17|11|UN||61161000|0|500|1.36|100|0|7898943365927|7898943365927
1874|7897613512050|ROLO LÃ CARNEIRO 05CM COMPEL|COMPEL|2.5|4.8|92|8|UN||96034010|0|500|1.36|100|0|7897613512050|7897613512050
1875|7899773500182|ANTENA EXTERNA DIGITAL CAPTE 28ELE db|Capte|23|39.9|73.48|1|Pc||85291019|0|500|1.36|100|0|7899773500182|7899773500182
1876|7898619330273|LUVA VERNIZ SILVER AMARELA G|VOLK|3.75|10.5|180|12|PC||40151900|0|500|1.36|100|0|7898619330273|7898619330273
1877|7897613520420|EXTENSOR P/ ROLO COMPEL 3 MTS|Compel|30|48|60|1|UND||96034010|0|500|1.36|100|0|7897613520420|7897613520420
1878|7897613520413|EXTENSOR P/ ROLO 2 MTRS|COMPEL|22.41|36.8|64.21|1|UN||73269090|0|500|1.36|100|0|7897613520413|7897613520413
1879|7896202400020|DESENTUPIDOR OVERTIME TUFAO 10MT  II|OVERTIME|52|79.9|53.65|0|UN||82055900|0|500|1.36|100|0|7896202400020|7896202400020
1880|2820451800749|MT COLUNA 3/8 4F 8X15/10X10/10X15 |||34.5|0|3561.2|MT||73089010|0|500|1.36|100|0||
1881|7898943819998|TORNEIRA LAVATORIO CROMADA DOAN|DOAN|26.9|41.8|55.39|2|||84818019|0|500|1.36|100|0||
1882|7898943365477|ARCO DE SERRA AJUST. 12" C.VERM MELFI|MELFI|17.9|28.9|61.45|3|UN||82021000|0|500|1.36|100|0|7898943365477|7898943365477
1883|000594|SOQUETE C/ RABICHO CERAMICA POR DENTRO||3.9|5.9|51.28|4|UN|||0|500|1.36|100|0||
1884|7898567703624|PU 40 CINZA MUNDIAL PRIME 400G|MUNDIAL PRIME|13.9|25.9|86.33|4||||0|500|1.36|100|0|7898567703624|7898567703624
1885|7898436150184|DESENGRIPANTE PROTEG LUB 300ML VERMELHO OLEO|BASTON DO BRASIL|4.59|9.9|115.69|10|UN||27101932|0|500|1.36|100|0|7898436150184|7898436150184
1886|7898003893254|DESEMPENADEIRA P/ grafiato BRANCA|CASTOR|12.54|18.9|50.72|2|UN||39269090|0|500|1.36|100|0|7898003893254|7898003893254
1887|7892183536895|ESQUADRO ALUMINIO 30CM JOMARCA 21429|JOMARCA|8|15.9|98.75|2|PC||85444200|0|500|1.36|100|0|7892183536895|7892183536895
1888|7898284842118|LIMA GROSSA 1/2 CANA|LS|12.61|18.9|49.88|5|UN||82031010|0|500|1.36|100|0|7898284842118|7898284842118
1889|7897321117288|NEUTROL 3,6 LT A BASE DE AGUA VEDACIT|VEDACIT ORIGINAL|65|98.9|52.15|2|GL||27150000|0|500|1.36|100|0|7897321117288|7897321117288
1890|7898959829352|PRIMER ACQUA DRYKO 1 LT|DRYKO|12.9|23.9|85.27|6|LT||27150000|0|500|1.36|100|0|7898959829352|7898959829352
1891|000595|BROCA MOURÃO MADEIRA|M||15|0|-11||||0||0|100|0||
